id,date,open_price,high_price,low_price,close_price,volume
311,2022-05-09,20548.819730119463,20985.20159934184,20272.696263123784,20642.8109765383,2054827
312,2022-05-10,20397.544739636767,20968.123589709765,20511.232128441094,20587.409730474417,3922293
313,2022-05-11,20689.50385587723,20972.363745624487,20538.125087934044,20657.85095838989,4474871
314,2022-05-12,20553.21456709861,20858.82534873515,20398.6486426858,20609.550290734845,4838742
315,2022-05-13,20657.339180170762,20664.363642982993,20449.474010719976,20567.61694288226,3891309
316,2022-05-14,20735.669956814843,20778.259549428873,20180.14482290619,20551.70833834405,4612138
317,2022-05-15,20436.043368446328,20793.0872394111,20304.460159454633,20562.65491487693,2132523
318,2022-05-16,20657.951918741022,20569.394174920355,20123.548290219354,20490.486577109798,3187155
319,2022-05-17,20363.27275574791,20724.736191382908,20510.431562982947,20546.913627500377,1076173
320,2022-05-18,20370.63265522098,20684.248757926867,20445.30887836551,20520.893657950393,3474474
321,2022-05-19,20684.667790084724,20730.94429980734,20278.20550753148,20537.609804510637,2980999
322,2022-05-20,20743.71961618866,20715.442879860933,20370.49651243284,20569.128865405935,4632401
323,2022-05-21,20362.322410203193,20626.803645180535,20325.557023758403,20513.29747169818,2123301
324,2022-05-22,20772.068198662484,20696.946644804142,20504.909035719913,20593.712680720022,1744296
325,2022-05-23,20726.936946814432,20735.560443197606,20488.068351062964,20661.07894873973,3111545
326,2022-05-24,20625.354879796007,20822.1959180338,20226.695611747815,20610.728760381215,4671004
327,2022-05-25,20379.25842941145,20582.154091611654,20374.581021210328,20577.88739411153,3773276
328,2022-05-26,20553.65531653635,20920.523849380905,20461.531777812354,20601.017103826074,4580437
329,2022-05-27,20454.12802863143,20700.78489760774,20204.923534091366,20541.384050607143,3576209
330,2022-05-28,20375.586984156686,20895.22254767837,20188.789957958863,20514.57612545315,2700209
331,2022-05-29,20497.140200855196,20531.988724141924,20224.59061712312,20499.61399114859,1936048
332,2022-05-30,20290.480820721004,20800.665775160724,20459.470105374767,20493.84816596015,3673475
333,2022-05-31,20738.668219986583,20584.712698952488,20330.158519946643,20564.2393867828,3083715
334,2022-06-01,20484.68882465584,20833.738248268917,20372.608852236153,20511.58502637392,4396306
335,2022-06-02,20750.633548690243,20595.85609618804,20210.697097736334,20594.255020568864,3168644
336,2022-06-03,20353.24344309598,20718.322173419085,20250.14264547563,20534.01781390166,1100387
337,2022-06-04,20365.304797483648,20852.90997345614,20329.980296878715,20545.737261381586,3742418
338,2022-06-05,20616.808953079202,20770.263855036475,20243.17559300141,20563.98314425208,1788583
339,2022-06-06,20516.25026358493,20916.980956114847,20415.05551123708,20579.98148587787,4827499
340,2022-06-07,20638.22540250303,20673.402928722076,20232.259788891253,20591.851647620453,3519910
341,2022-06-08,20710.03424011152,20997.14417607693,20623.240970360188,20650.622771567374,2159537
342,2022-06-09,20775.984712066507,21058.660880187825,20354.072697168827,20690.865111117677,4813619
343,2022-06-10,20686.917340857104,21008.366401521558,20415.262394520203,20771.20570274484,2708999
344,2022-06-11,20598.332990916235,20819.558987959514,20364.88736950896,20776.019013221357,3868891
345,2022-06-12,20631.09255276968,21006.036490503397,20492.69770348203,20742.568921625065,2406352
346,2022-06-13,20880.54348686626,21078.28332889985,20512.254995579904,20690.06439094292,2317356
347,2022-06-14,20839.27357420605,20795.795297978926,20764.09874140069,20779.68334080618,1909092
348,2022-06-15,20651.168973339307,21181.809277093544,20721.135651340224,20769.774419862762,1456051
349,2022-06-16,20765.924421767006,20958.20240290453,20574.040662991712,20793.941962891204,1978482
350,2022-06-17,20828.57617936993,21082.984498082755,20552.91453414074,20836.076639844407,2228568
351,2022-06-18,21097.28185556749,21164.349169102352,20682.596002690905,20916.953290974885,2864689
352,2022-06-19,20991.87660573658,21114.473023344053,20691.607492259645,20871.94661271556,1649116
353,2022-06-20,21031.828501738313,21057.72169391635,20695.872672220074,20949.52950059073,1508929
354,2022-06-21,20743.08412719547,21193.55355524973,20617.550586216177,20928.620789141874,3486797
355,2022-06-22,20839.341940620317,20909.472814151108,20842.492736585235,20897.71537354694,4282125
356,2022-06-23,21016.166957201818,21019.848428844012,20538.250445060065,20911.296254284287,1424682
357,2022-06-24,21106.01071224657,20941.118005318447,20497.863798319664,20901.005945448167,3040974
358,2022-06-25,20951.909991699038,20923.56314836645,20535.657963567384,20876.05738417058,4920737
359,2022-06-26,20974.75388442695,21174.707929860248,20880.209714324184,20898.078214253732,1162821
360,2022-06-27,21024.01243299474,20911.434998793422,20641.751546285657,20896.07595501664,1261608
361,2022-06-28,20874.37636255298,21186.482592907414,20637.541350955496,20840.650479220294,4236364
362,2022-06-29,20871.5878479919,20905.588969005756,20631.44782955343,20869.03907929237,2171730
363,2022-06-30,20715.71173917739,21261.557306225834,20642.14652773128,20851.160745622285,2309752
364,2022-07-01,21038.239443710536,21031.713868381925,20794.55964196657,20849.886818760213,2820216
365,2022-07-02,20982.696205171913,21141.37621769956,20483.047034736108,20859.600426581284,3555148
366,2022-07-03,20633.233842058118,21236.027642780493,20513.005805602796,20836.87804570377,2084930
367,2022-07-04,21095.633430619895,20919.9341228009,20863.002729815136,20911.69546112568,1533546
368,2022-07-05,20812.914793857406,21015.00745320938,20734.208343399932,20903.294067830957,2924653
369,2022-07-06,20805.40660680482,21224.22835039879,20759.043292141807,20859.283393442387,1290505
370,2022-07-07,20474.966308586092,20931.645761143514,20526.794214790436,20680.574863294758,3480326
371,2022-07-08,20759.170781606404,21102.099987240737,20637.328491258962,20735.50264214412,3363931
372,2022-07-09,20674.229239182023,20936.706376383965,20738.843493515655,20836.79671530121,4823956
373,2022-07-10,20703.956961812135,20896.1452341579,20553.21324453788,20836.751027740094,2637510
374,2022-07-11,20933.452073279095,21192.569375769028,20488.054303123015,20817.973262601074,2443029
375,2022-07-12,20665.02602535852,20943.04463604395,20566.67676428146,20793.343696915206,3406790
376,2022-07-13,20787.270700828714,20882.747878058373,20392.65616305909,20754.19222915118,1401425
377,2022-07-14,20639.947087312616,20980.727594323318,20575.81572849284,20769.20773411092,2469178
378,2022-07-15,20745.260642134643,21008.622474157204,20546.610398357716,20832.52640831668,3034366
379,2022-07-16,20980.288954925098,20934.189857651247,20578.30030739703,20793.601677718623,3332759
380,2022-07-17,20850.609014543486,20954.148475355672,20596.807115157128,20720.048144655346,3944370
381,2022-07-18,20604.322336776517,20730.698409844277,20595.997784721796,20707.471142666738,3534606
382,2022-07-19,20675.280487007232,20916.24199708229,20333.36150285776,20645.009853741285,1211871
383,2022-07-20,20439.902447600474,20789.56130654227,20471.766901596548,20610.22924996291,2286262
384,2022-07-21,20727.32595458269,21011.542177952553,20610.17123607176,20661.274311026034,2621947
385,2022-07-22,20804.814739255322,20923.88221314314,20552.147474173602,20691.221334608785,1649087
386,2022-07-23,20815.90466596476,20810.575441057223,20700.42026613205,20721.41392383871,4552174
387,2022-07-24,20584.72531890636,21093.81467461995,20303.2042387455,20686.383670981166,4774678
388,2022-07-25,20653.323349748356,20981.504223107397,20625.053957587563,20714.728754967527,3237393
389,2022-07-26,20833.52734416521,21017.519790389266,20431.684645237918,20683.873662187336,3099967
390,2022-07-27,20684.311935433565,20769.24065118875,20556.43799805516,20609.122345936106,1974979
391,2022-07-28,20731.850013486037,20836.231532719674,20275.476282570613,20654.306792727904,4856898
392,2022-07-29,20492.579535794128,20929.042096227233,20635.973176665102,20671.09284898483,1112542
393,2022-07-30,20602.14977453658,21034.976305682085,20574.349283042862,20684.48817018179,4352580
394,2022-07-31,20682.898738018335,20760.69929444231,20511.879719064462,20624.811878452136,4564034
395,2022-08-01,20493.148978372537,20740.945162284916,20344.014016082452,20580.698395084866,2194209
396,2022-08-02,20632.639077475935,20849.210425767382,20330.659093480623,20571.890080373538,1213160
397,2022-08-03,20557.956742961873,20666.541725510102,20273.06360108718,20577.755338778836,1842100
398,2022-08-04,20540.77098336928,20848.49823632405,20360.90778102628,20621.595933740995,1072888
399,2022-08-05,20727.277306441312,20950.71919223692,20501.98339328664,20601.461855344194,4961335
400,2022-08-06,20563.205065266437,20861.2509347127,20537.015179472535,20567.870917146127,4252004
401,2022-08-07,20505.665386871166,20891.097552998865,20285.021700571055,20607.98103835892,1431613
402,2022-08-08,20756.5878526034,20966.52109420302,20299.120890284248,20624.659962733,4412473
403,2022-08-09,20687.358876065828,21045.7323877959,20434.034576415685,20678.646275503277,4344270
404,2022-08-10,20539.571002356322,20756.954795224665,20370.317540056974,20723.59687228504,4756004
405,2022-08-11,20967.004851780483,20815.090161258333,20536.594281695547,20761.19573828224,2995878
406,2022-08-12,20564.292218782502,21053.510060759465,20572.93609791202,20739.264656176907,3520874
407,2022-08-13,20776.02202640791,20841.770150426033,20379.886880365746,20751.447538002813,3867366
408,2022-08-14,20602.459532234923,20792.558146257008,20655.84632089599,20751.004063476077,2734806
409,2022-08-15,20619.853969765416,20815.995974451886,20344.362970364862,20734.786003069064,1946347
410,2022-08-16,20739.47309570082,21184.573049589922,20658.214197470286,20785.41601992597,2384655
411,2022-08-17,20659.272019665343,20889.7110596873,20356.430739745178,20746.416073234508,1979459
412,2022-08-18,20587.69664531249,20819.32332443471,20554.567771820897,20659.826219921273,1502520
413,2022-08-19,20702.328416630997,20796.119975767848,20298.16985692964,20610.698238459277,3908586
414,2022-08-20,20776.845858606317,20768.284859300664,20284.53581000157,20611.92144086617,4630402
415,2022-08-21,20705.514306512316,20634.865532313263,20515.459052222734,20595.75823118962,1032637
416,2022-08-22,20684.551102659243,20755.55222941428,20413.950109814265,20660.103224440994,2138752
417,2022-08-23,20534.36238310557,20798.316579677088,20184.42722293924,20564.785834059185,4971332
418,2022-08-24,20392.218100229704,20687.845324192844,20253.842523108793,20541.45115293617,2765827
419,2022-08-25,20553.186243269152,20617.517560038432,20344.18731264345,20554.94069314908,3555736
420,2022-08-26,20689.87130099591,20934.008114854987,20371.659214686933,20556.87916383827,1724137
421,2022-08-27,20724.589502734725,20748.548799951845,20288.40257526114,20588.474154321782,3714332
422,2022-08-28,20791.093067678034,20755.059945898334,20562.944349012614,20627.799619096957,1937165
423,2022-08-29,20476.807004962935,20677.6179106632,20395.202480696305,20551.789756031783,3187211
424,2022-08-30,20635.690858456153,20809.364836249642,20131.452387491572,20513.637763729133,4571327
425,2022-08-31,20239.35375614309,20491.686169100565,20340.333403180666,20431.41801594794,3811170
426,2022-09-01,20453.59112410393,20704.441682090415,20347.6097451158,20349.299945844894,2704040
427,2022-09-02,20273.913262089758,20753.272671676677,20278.349533579792,20365.564416779107,1351187
428,2022-09-03,20358.76358743588,20427.153942095785,20212.122119884105,20310.001449412626,4467547
429,2022-09-04,20431.653688821643,20484.811659460313,20337.92673959335,20339.053618745962,1810091
430,2022-09-05,20315.612043928846,20429.35202830156,20100.798236752085,20344.892767429843,2333927
431,2022-09-06,20379.589332039726,20324.876357980826,19941.30661658513,20244.318979164498,3431854
432,2022-09-07,19942.993998537055,20179.065759007317,20022.81184321453,20131.45481920634,4270583
433,2022-09-08,20173.052398588592,20150.964849571134,19798.5935924034,20137.809736488885,1334933
434,2022-09-09,20281.474478569642,20398.76633908204,19998.883313715516,20139.773155735253,4461158
435,2022-09-10,20225.818674101858,20182.09446675292,20039.381456281193,20072.908591228952,2283128
436,2022-09-11,19853.15540337681,20133.032572077842,19644.281502793005,20043.388931697136,3376379
437,2022-09-12,20199.722129848593,20060.94610930266,19725.258263523257,20033.965228078563,4588640
438,2022-09-13,20025.409287997685,20158.32508216719,19762.224273536,20062.200202809974,3776897
439,2022-09-14,19973.572210190887,20078.325676597353,19646.843488782397,20017.932766056198,2998423
440,2022-09-15,20196.57179286564,20315.66454232152,19737.316228467305,20000.63345348184,2151059
441,2022-09-16,20103.809465326158,20348.191836938615,19763.43639866421,20002.37482824641,1801686
442,2022-09-17,19975.48218924721,20370.756189096795,19973.695872396253,19978.180449079424,1248761
443,2022-09-18,19816.55574016259,20204.15344464703,19797.78985425017,19897.278761010948,1462621
444,2022-09-19,20134.764289722276,20114.58038372832,19801.47779271249,19983.26884738919,4761865
445,2022-09-20,19904.88040325271,20369.82184030083,19814.251186499423,20003.979693424662,1753251
446,2022-09-21,19885.374193536758,20080.018471219526,19930.591564287097,20010.64125634658,2906130
447,2022-09-22,20152.522801651852,20424.85765108783,19849.17720441453,20033.665509167156,1511082
448,2022-09-23,19853.21616809044,20073.05237663967,19756.411154486006,20012.4060640775,3145419
449,2022-09-24,19886.548858457303,20147.17787269014,19995.37842134209,20008.594202729313,1653241
450,2022-09-25,19918.774220754905,20305.878693081464,19879.181653767177,19980.080432342565,2782734
451,2022-09-26,20218.342316353876,20059.418347535477,19786.84740673744,20034.296193717648,4644089
452,2022-09-27,20113.535436465925,20197.09217503081,19762.226201831356,19997.686210942764,2571471
453,2022-09-28,20237.559841406874,20276.11696823825,19965.294850413058,20111.67950090033,3063252
454,2022-09-29,20208.25067295791,20262.22250267632,19886.556616757745,20173.205610024048,4167306
455,2022-09-30,20335.34849164877,20250.026564799744,19876.974899203557,20163.589790003316,4993320
456,2022-10-01,20135.421870314043,20525.211360430123,19903.9726274812,20224.4078990738,4055666
457,2022-10-02,20436.093132931725,20380.86535472204,19867.55608125998,20244.175703500296,4593978
458,2022-10-03,20246.059593417092,20331.853890478047,20209.74445434257,20260.153795275837,3991136
459,2022-10-04,20297.553370217942,20643.107459396084,19874.789919783212,20262.919530925024,4360619
460,2022-10-05,20463.885764500716,20657.97094977898,19903.503066870297,20309.15512167352,2177525
461,2022-10-06,20203.26262143965,20616.75293415672,20069.659617338562,20375.28286636329,2609928
462,2022-10-07,20285.703271847127,20667.60310766204,20017.141620554165,20301.502425644594,4551647
463,2022-10-08,20170.24121017651,20547.267923903735,20249.433595179104,20271.953466333995,3663286
464,2022-10-09,20546.95878131608,20447.072450472537,20092.444937017513,20374.362689945898,1275021
465,2022-10-10,20432.931292086712,20506.29036245617,20296.956719977894,20389.86446615748,2366273
466,2022-10-11,20241.559344228175,20732.886217549494,20263.783165764886,20412.15305307221,3827324
467,2022-10-12,20404.659526219577,20737.11463176841,20243.90522815846,20391.6782106951,3336262
468,2022-10-13,20343.57628597461,20687.98878753498,20040.4652960676,20305.552728609717,1695567
469,2022-10-14,20447.8904433514,20421.81491770333,20040.20220133923,20358.58171637252,2912168
470,2022-10-15,20543.380876203388,20464.117700291692,20090.58902822906,20343.31016862807,1750872
471,2022-10-16,20309.236394301603,20654.65783784914,19916.59624222606,20269.254621888384,1114922
472,2022-10-17,20075.086606880424,20226.359861814854,20112.40852954291,20221.152821632255,1361959
473,2022-10-18,20213.406740905506,20610.543285164113,19907.714668272674,20221.815287580404,4383987
474,2022-10-19,20431.01839636532,20305.05273402218,20094.84918378683,20240.53228237006,2701243
475,2022-10-20,20426.916478735955,20500.729591200008,19963.780396965958,20283.58544129935,4539102
476,2022-10-21,20086.048343912054,20554.24085855492,19908.318837450926,20252.970945298188,1960165
477,2022-10-22,20181.347963013934,20420.50229565684,19896.70651872614,20228.956204229547,4387392
478,2022-10-23,20178.128832132366,20479.661476054047,19910.224990886865,20241.113864203235,4767001
479,2022-10-24,20165.244698517523,20383.837761510866,20355.137373903883,20356.388913476952,4914862
480,2022-10-25,20577.36530659643,20585.09143008991,20329.383093363456,20462.536413575763,3235379
481,2022-10-26,20510.74237967632,20614.942080008383,20202.297722449242,20475.671975355395,2026762
482,2022-10-27,20445.158656243948,20560.414315873033,20172.29266953653,20506.11332899612,4523853
483,2022-10-28,20534.94541812214,20797.98738235907,20272.56491982557,20532.781189783756,1132715
484,2022-10-29,20477.81880307531,20672.893015528833,20385.429398429456,20569.49040927251,1043895
485,2022-10-30,20684.262787958152,20625.643670735393,20533.854192187235,20540.221017473545,1678504
486,2022-10-31,20650.849510068358,20699.74164085257,20186.898183748945,20525.23010249853,3204218
487,2022-11-01,20667.132448594348,20655.997566221402,20378.251786630884,20531.372176118504,3650833
488,2022-11-02,20333.528935206596,20926.783191613646,20493.38328636818,20531.8482162268,2705123
489,2022-11-03,20540.40368644344,20657.183879387463,20169.15117699343,20449.923768601744,3635501
490,2022-11-04,20484.736744720496,20499.108033744753,20327.03386773062,20467.34989816531,3483014
491,2022-11-05,20453.40277613135,20885.86249789451,20308.701081256084,20499.575096575656,4138225
492,2022-11-06,20641.311810475032,20803.999236975687,20456.53084536722,20516.17832714801,3022262
493,2022-11-07,20330.03000421063,20796.864421955666,20198.41644288565,20470.386829753857,1650798
494,2022-11-08,20547.650049740558,20679.99450667116,20384.2721241123,20459.391530032222,4624801
495,2022-11-09,20231.804510046477,20436.36849177158,20368.51194607443,20398.171547661812,2916570
496,2022-11-10,20356.54222133463,20874.233963729603,20152.184732249734,20476.054972237074,4668325
497,2022-11-11,20591.58101853527,20784.30464305083,20421.344588527783,20508.140179462393,3240233
498,2022-11-12,20293.905270209063,20750.888298401685,20152.060385947476,20423.321578418818,4931336
499,2022-11-13,20418.502448829262,20745.35839729416,20015.973395952897,20405.451216326644,3264392
500,2022-11-14,20587.81620929306,20652.114379455747,20257.511716433837,20410.36365567531,2271714
501,2022-11-15,20534.241026801017,20704.29402963336,20295.942617632598,20476.81468949222,3755775
502,2022-11-16,20429.269356936813,20726.851791166824,20306.535784045558,20485.208949941636,3713674
503,2022-11-17,20266.961918510035,20593.672836931026,20418.65254059886,20445.255056480346,3609498
504,2022-11-18,20491.459951726843,20443.83705609209,20310.254689399055,20432.631619975888,4909062
505,2022-11-19,20616.9740850935,20863.494330754118,20077.32785516927,20477.170391160253,4073372
506,2022-11-20,20600.54218966176,20592.845790942738,20275.432282576374,20518.105944216368,1347648
507,2022-11-21,20376.86306121339,20803.6594177353,20512.484469415598,20557.119178852387,4201272
508,2022-11-22,20349.73921318917,20889.81172565912,20402.829034822233,20555.11991390762,1978344
509,2022-11-23,20517.822720634966,20724.102273228717,20249.584369175074,20506.149336865063,2881603
510,2022-11-24,20532.147420506677,20699.68804078708,20458.802581330812,20503.04220813165,4971138
511,2022-11-25,20642.630427413947,20900.101346219755,20506.94892943093,20541.59554846111,4929310
512,2022-11-26,20694.398183734815,20817.541690921604,20452.484639796105,20585.131702262985,4773819
513,2022-11-27,20629.919983601125,20924.025497793118,20252.292936427162,20612.13978671075,1384254
514,2022-11-28,20464.45847081698,20642.9573367748,20462.66264639521,20525.598361012715,1067983
515,2022-11-29,20743.920722538183,20759.561427323362,20378.173216017327,20619.987416023818,2029703
516,2022-11-30,20649.265101659923,20909.361963625182,20285.45386732269,20635.43309417305,4009529
517,2022-12-01,20591.113949293613,20894.647086827226,20296.38103377663,20555.468361360276,1046815
518,2022-12-02,20374.41214949226,20868.085878425012,20326.584494529143,20543.51223238569,3790293
519,2022-12-03,20287.021898043793,20686.088333503863,20136.749422271256,20489.510119329807,2417560
520,2022-12-04,20631.60557678431,20698.291143910672,20490.92805534973,20544.04318923905,1116544
521,2022-12-05,20393.164091105944,20726.21052135546,20363.506217715316,20546.55426358846,3555679
522,2022-12-06,20383.233561156554,20939.498313320437,20169.820784932603,20575.23443960437,1234578
523,2022-12-07,20404.439288183246,20604.67825844026,20239.598412698215,20519.605463839725,2415971
524,2022-12-08,20781.565218510485,20910.143980349127,20304.075549297602,20638.099150877963,2087978
525,2022-12-09,20653.963780026552,20879.65534109414,20609.255553907624,20646.946134435144,2118701
526,2022-12-10,20560.424574717104,20942.922814401292,20354.612485572296,20574.979446119054,3949878
527,2022-12-11,20486.299791671125,20902.962200210673,20398.69046345624,20557.18573338527,2817133
528,2022-12-12,20374.39195392824,20800.18628165986,20237.81393841811,20463.520182200624,3285267
529,2022-12-13,20185.613629615124,20668.74733409302,20314.477934899147,20384.546223695317,4486610
530,2022-12-14,20423.36599923556,20674.323754303514,20119.34055669965,20333.110902545333,1081985
531,2022-12-15,20294.31526145674,20443.109823170264,20266.90223515249,20338.401978773654,2803033
532,2022-12-16,20284.012460938524,20560.400868391866,20238.206773181173,20271.67049509017,1747984
533,2022-12-17,20319.57955576207,20476.85527884208,20211.143395294013,20268.214558938955,4309736
534,2022-12-18,20201.90120446406,20587.33808721472,20202.694483881547,20250.554231120583,2105459
535,2022-12-19,20044.52282415991,20582.512251154367,20191.402286352783,20212.401950176518,2077583
536,2022-12-20,20123.71990575782,20579.733311374286,20050.63334870475,20238.60537885976,2974821
537,2022-12-21,20063.196075025422,20580.851294488668,20218.75582321468,20255.67826109559,2247841
538,2022-12-22,20072.090777986257,20445.61624599668,20231.38860741005,20261.05338596808,3903741
539,2022-12-23,20327.40947258455,20506.073390323047,20180.235945104203,20244.138622307193,3037594
540,2022-12-24,20386.788721536857,20583.78860422145,20004.236571107645,20320.41649493149,3671845
541,2022-12-25,20333.34268431209,20502.674729740538,19921.036416083254,20302.322096894975,3684226
542,2022-12-26,20100.9268669096,20411.041814672226,20209.903154376865,20275.891332578172,1736278
543,2022-12-27,20177.95229738738,20405.492356063285,20123.524560171914,20189.457025206095,3281336
544,2022-12-28,20067.046172261824,20243.112668296228,20047.933767357914,20159.532648660297,4160452
545,2022-12-29,20081.342762100987,20385.922339151373,19885.13946310366,20152.223047306485,2559377
546,2022-12-30,20187.13855723848,20549.756419170597,20135.985863868056,20222.299636464464,2821445
547,2022-12-31,20272.017270430144,20435.255948095553,19896.67407319949,20152.759395475507,3472909
548,2023-01-01,19966.619318773966,20442.232143824625,19982.26387808854,20053.585689440184,1606033
549,2023-01-02,19836.428229815145,20079.900990642785,19773.240966340374,20035.155482397353,2551024
550,2023-01-03,20255.389882145988,20435.261255019406,19808.752532906954,20067.376698347245,3551651
551,2023-01-04,20185.655153836055,20277.12275638967,19846.255348491937,20090.169509552088,4042511
552,2023-01-05,20155.702757343526,20388.53635013182,19885.945391820667,20064.570547016825,1360931
553,2023-01-06,20271.04286989921,20368.076186757542,19814.60130971399,20094.85460775491,2013273
554,2023-01-07,19967.180509560563,20104.71078299161,19725.790798975748,20081.48152581772,3114954
555,2023-01-08,20045.19711103123,20466.64648643148,20149.514229355063,20157.73736360514,3813593
556,2023-01-09,20205.593211940628,20428.624423678833,20074.954286492306,20162.105148160234,1105428
557,2023-01-10,20139.214946976685,20254.9964004491,19918.701414567393,20150.061937337498,1389105
558,2023-01-11,20050.032261810728,20219.601769948746,20029.61900537475,20090.413531652546,2141929
559,2023-01-12,20148.00341358341,20168.767671564485,19909.764646754167,20131.76597693898,3450381
560,2023-01-13,19857.34825259277,20089.66168114208,19654.08074880027,20053.53246968956,2811594
561,2023-01-14,20069.01461410823,20094.71928194636,19950.42101395587,20057.7632539957,2020629
562,2023-01-15,20197.80326948285,20286.136120239724,19816.292062310233,20058.45838047321,1886288
563,2023-01-16,20152.363466643248,20423.263138546332,19693.105332104766,20062.74117822989,2443894
564,2023-01-17,20187.640794096173,20407.07592777686,19847.603837687995,20096.050160777162,1929050
565,2023-01-18,20300.101300984305,20240.81598589743,19883.731632763418,20119.21364436707,1451093
566,2023-01-19,20084.847273807896,20442.704617403306,19746.19279616244,20139.590471281816,4283249
567,2023-01-20,19895.34519858131,20292.227060661826,19742.08394128076,20093.03434594864,4840328
568,2023-01-21,20089.31961480709,20161.904885544463,19970.00181552167,20094.28164586214,4242461
569,2023-01-22,20231.81664038667,20358.068069875553,19706.946317734935,20078.085132523447,4309211
570,2023-01-23,20179.556255785894,20405.314562669344,19938.155773910228,20098.692460736558,4751852
571,2023-01-24,20278.89192484982,20247.34934578507,19917.73201920638,20126.86033808183,4770418
572,2023-01-25,20145.6374318131,20222.65437068135,20049.97376389095,20181.901891386035,4756218
573,2023-01-26,20098.976069776894,20238.297667410454,20183.12689837532,20190.183367695096,2934531
574,2023-01-27,20295.09394777506,20418.67206906562,19939.89435967222,20221.63703824598,3255687
575,2023-01-28,20131.01871864929,20498.251865610957,19986.668491773846,20180.618865217733,4734865
576,2023-01-29,20087.99730481062,20494.124661654772,20038.806662256102,20130.949949786216,2951902
577,2023-01-30,20136.083184292478,20235.752850238496,20090.302270419925,20173.64074383885,4134847
578,2023-01-31,20260.837263783687,20462.102402996923,19908.22899325199,20202.142316153462,4962004
579,2023-02-01,20214.620490562345,20451.78518529894,20010.578715114083,20109.522419218938,2778729
580,2023-02-02,20187.830820892694,20162.225768913693,20001.519332461376,20123.00691637111,4113285
581,2023-02-03,20115.353194134805,20210.864051590263,19967.492690873827,20046.920485443625,2913596
582,2023-02-04,20172.99568752691,20391.673337319164,20021.66791773574,20078.388174422675,2768647
583,2023-02-05,20236.656084473714,20131.752108442593,19808.91552173738,20084.405733723812,3576375
584,2023-02-06,20291.744994204502,20399.03455438099,20014.050999122002,20165.910761794144,2463851
585,2023-02-07,20005.20465620171,20243.004800947056,20151.258247499652,20204.022151369034,2626771
586,2023-02-08,20025.020979682453,20626.125569758304,20016.523346678325,20223.610163295965,4235343
587,2023-02-09,20112.597531046868,20328.932789922917,20170.038976760356,20276.16555395203,1802457
588,2023-02-10,20475.55102496347,20685.007713675597,20080.110970498004,20288.93758863489,4571961
589,2023-02-11,20173.00154774051,20582.965135558017,19904.984700135403,20264.08195654654,1891425
590,2023-02-12,20194.32024128471,20402.30319737212,20332.275017908738,20341.17734384497,4233701
591,2023-02-13,20430.587767333902,20548.431166305218,19889.841935448672,20261.15122824149,1477373
592,2023-02-14,20189.819891642615,20437.641240319503,20172.078938874285,20276.74374536765,3112088
593,2023-02-15,20212.49748863528,20423.195335522134,19946.156916568096,20292.448338351915,1503600
594,2023-02-16,20208.199805917466,20677.089205744593,20123.988206166163,20321.216759314477,1093756
595,2023-02-17,20338.06078115594,20585.54854249668,20246.35964288806,20282.621949913057,2436646
596,2023-02-18,20164.860445448572,20657.28949678174,19949.307116979497,20297.373694354712,4795500
597,2023-02-19,20382.666965158623,20447.60802814839,20187.548137725655,20320.929218631678,1009536
598,2023-02-20,20422.531776722764,20731.306833457296,20050.69147637741,20401.826847477238,1571227
599,2023-02-21,20502.551936545475,20501.362451640503,20051.539341317042,20445.803260820587,1450688
600,2023-02-22,20373.136248104325,20496.74447383291,20186.186207369625,20469.296565110195,3034358
601,2023-02-23,20448.317088153228,20776.028068791536,20458.578893458696,20491.258079599163,4219513
602,2023-02-24,20494.639105749822,20709.08800534168,20142.758864160893,20524.92267905674,2091690
603,2023-02-25,20686.57202681283,20940.14157534631,20199.026824344124,20562.876681991664,4894456
604,2023-02-26,20659.463479210262,20698.57204301875,20438.093006253686,20604.114616579725,3247606
605,2023-02-27,20622.00739760357,20860.4109262084,20261.169980323124,20587.193060892296,4852012
606,2023-02-28,20714.4461992004,20950.837167215104,20434.493328343222,20692.059038702664,3754599
607,2023-03-01,20667.197572622914,20695.424072815556,20321.027697440095,20663.733863382164,3639765
608,2023-03-02,20658.784634076903,21088.95086129575,20456.66839003003,20712.459138327904,2352304
609,2023-03-03,20561.502149567925,21062.733324531247,20489.77681023117,20731.167194377853,1948700
610,2023-03-04,20709.05793312368,21081.71190505512,20703.56088508706,20766.62628943811,3277496
611,2023-03-05,20722.699274998602,20998.324863223712,20505.64714156332,20824.38294466946,2082467
612,2023-03-06,20683.049261436026,21150.674323058185,20559.787409383633,20851.55591376899,2064546
613,2023-03-07,21012.2755401094,20938.41129014574,20522.7782953067,20892.039134473955,1301309
614,2023-03-08,20987.152345195896,21029.5588417068,20640.02837293908,20878.482675015566,2717298
615,2023-03-09,21013.266664657745,21126.684296183103,20721.180028154005,20819.942397979677,4730294
616,2023-03-10,20662.897777864844,20948.606902204083,20456.871514904902,20806.500195987093,4493882
617,2023-03-11,20907.825279965436,21070.300230671117,20678.818646138847,20830.078366308207,1026689
618,2023-03-12,20729.724068937954,20830.777928911008,20427.82103963964,20787.69904397584,2946720
619,2023-03-13,20704.303365496267,20846.502101839622,20616.58717279931,20763.06595470986,2395381
620,2023-03-14,20888.461041767056,21111.44642725064,20445.56860708656,20732.66387699944,2329074
